284.40	65.54
284.77	-46.81
285.14	-86.60
285.51	-18.72
285.87	49.15
286.24	65.54
286.61	-16.38
286.98	11.70
287.34	-9.36
287.71	58.51
288.08	-58.51
288.45	74.90
288.82	51.49
289.18	2.34
289.55	-16.38
289.92	-51.49
290.29	-42.13
290.65	-60.85
291.02	9.36
291.39	95.96
291.76	14.04
292.12	58.51
292.49	72.56
292.86	67.88
293.23	37.45
293.59	-37.45
293.96	25.75
294.33	77.24
294.69	201.29
295.06	32.77
295.43	51.49
295.80	74.90
296.16	126.39
296.53	110.01
296.90	51.49
297.26	28.09
297.63	140.43
298.00	-7.02
298.37	205.97
298.73	91.28
299.10	0.00
299.47	175.54
299.83	131.07
300.20	70.22
300.57	44.47
300.93	-21.06
301.30	49.15
301.67	58.51
302.04	32.77
302.40	100.64
302.77	63.19
303.14	81.92
303.50	98.30
303.87	194.26
304.24	362.78
304.60	540.66
304.97	727.91
305.34	1004.09
305.70	1149.20
306.07	1439.43
306.44	1877.11
306.80	2174.36
307.17	2743.11
307.54	3339.94
307.90	3786.99
308.27	4032.74
308.64	4393.19
309.00	4898.74
309.37	5483.88
309.73	5743.67
310.10	6010.50
310.47	6389.66
310.83	6771.17
311.20	7386.73
311.57	7541.21
311.93	7840.79
312.30	8255.07
312.66	8688.07
313.03	9551.73
313.40	9823.23
313.76	10218.78
314.13	10537.09
314.50	10167.29
314.86	9898.13
315.23	9111.71
315.59	8664.66
315.96	8074.85
316.33	7283.75
316.69	6363.92
317.06	5224.08
317.42	4044.45
317.79	3096.53
318.15	2331.17
318.52	1909.88
318.89	1523.69
319.25	1401.98
319.62	1359.85
319.98	1390.28
320.35	1284.95
320.72	964.30
321.08	1039.20
321.45	1093.03
321.81	1111.75
322.18	980.68
322.54	1020.47
322.91	1022.81
323.27	1193.67
323.64	1083.67
324.01	1231.12
324.37	1301.34
324.74	1474.54
325.10	1577.52
325.47	1673.48
325.83	1947.33
326.20	2033.93
326.56	2083.08
326.93	2188.40
327.29	2139.25
327.66	2399.05
328.02	2443.52
328.39	2555.86
328.75	2579.27
329.12	2754.81
329.49	2864.82
329.85	3162.06
330.22	3293.13
330.58	3604.42
330.95	4140.41
331.31	4688.09
331.68	5444.09
332.04	6490.31
332.41	7592.70
332.77	8929.14
333.14	10523.05
333.50	12332.28
333.86	14305.35
334.23	16491.41
334.59	19599.65
334.96	21790.39
335.32	24212.84
335.69	25252.04
336.05	25472.05
336.42	25626.53
336.78	24416.47
337.15	23522.38
337.51	21305.90
337.88	18565.13
338.24	14473.87
338.61	9790.46
338.97	5476.85
339.33	2794.60
339.70	1287.29
340.06	751.31
340.43	592.16
340.79	524.28
341.16	575.77
341.52	519.60
341.89	648.33
342.25	643.65
342.61	620.24
342.98	704.50
343.34	650.67
343.71	976.00
344.07	1027.50
344.44	1093.03
344.80	1228.78
345.16	1240.48
345.53	1390.28
345.89	1575.18
346.26	1820.94
346.62	2078.40
346.98	2232.87
347.35	2555.86
347.71	2944.39
348.08	3300.16
348.44	3616.13
348.80	3948.48
349.17	4432.97
349.53	5195.99
349.89	5849.00
350.26	6602.65
350.62	7662.91
350.99	8851.91
351.35	9673.43
351.71	10501.98
352.08	11190.10
352.44	12042.06
352.80	13165.51
353.17	13504.89
353.53	14764.10
353.89	16116.93
354.26	17556.36
354.62	18906.85
354.98	20414.15
355.35	21453.35
355.71	21715.49
356.07	21280.15
356.44	20709.06
356.80	20095.84
357.16	19131.54
357.53	17413.59
357.89	15779.89
358.25	13369.14
358.62	10525.39
358.98	7550.57
359.34	4844.91
359.71	2623.74
360.07	1432.41
360.43	781.74
360.80	683.44
361.16	781.74
361.52	678.76
361.88	751.31
362.25	816.85
362.61	908.13
362.97	1093.03
363.34	1158.57
363.70	1174.95
364.06	1413.68
364.42	1537.73
364.79	1685.19
365.15	1797.53
365.51	1961.37
365.88	1991.80
366.24	2120.53
366.60	2361.60
366.96	2392.03
367.33	2658.85
367.69	3056.74
368.05	3145.68
368.41	3452.29
368.78	3749.54
369.14	3838.48
369.50	4109.98
369.86	4425.95
370.22	4442.34
370.59	4816.82
370.95	4713.84
371.31	5039.17
371.67	5268.55
372.04	5526.00
372.40	6115.82
372.76	6312.42
373.12	6946.71
373.48	6974.80
373.85	7281.41
374.21	7412.48
374.57	7588.02
374.93	7550.57
375.29	7515.46
375.66	7463.97
376.02	7138.63
376.38	7302.47
376.74	6944.37
377.10	7087.14
377.47	7330.56
377.83	7604.40
378.19	7861.86
378.55	8091.23
378.91	8159.11
379.27	7833.77
379.64	7648.87
380.00	7232.26
380.36	6616.69
380.72	6085.39
381.08	5093.01
381.44	4259.78
381.81	3330.58
382.17	2445.86
382.53	1619.65
382.89	1352.83
383.25	1479.22
383.61	1661.78
383.97	1837.32
384.34	1991.80
384.70	2120.53
385.06	2602.68
385.42	2951.42
385.78	3246.32
386.14	3637.19
386.50	4112.32
386.86	4547.66
387.22	5111.73
387.59	5689.84
387.95	6057.31
388.31	6700.95
388.67	7639.51
389.03	8126.34
389.39	8781.69
389.75	8727.86
390.11	8681.05
390.47	8402.52
390.83	8140.38
391.19	7639.51
391.56	7325.88
391.92	7080.12
392.28	6303.06
392.64	5355.15
393.00	4440.00
393.36	3499.10
393.72	2747.79
394.08	2642.46
394.44	2368.62
394.80	2286.70
395.16	2380.32
395.52	2300.75
395.88	2319.47
396.24	2310.11
396.60	2436.50
396.96	2820.35
397.32	3098.87
397.68	3126.96
398.04	3297.81
398.40	3131.64
398.76	3145.68
399.12	2967.80
399.48	2946.73
399.84	2696.30
400.20	2464.58
400.56	2455.22
400.92	2129.89
401.28	1973.07
401.64	1849.02
402.00	1769.45
402.36	1888.81
402.72	2097.12
403.08	2263.30
403.44	2539.48
403.80	2619.06
404.16	2600.34
404.52	2530.12
404.88	2532.46
405.24	2436.50
405.60	2270.32
405.96	2038.61
406.32	1788.17
406.68	1659.44
407.04	1502.62
407.40	1235.80
407.76	976.00
408.12	926.85
408.48	875.36
408.84	760.67
409.20	774.72
409.56	861.32
409.92	868.34
410.28	851.96
410.63	828.55
410.99	772.38
411.35	844.93
411.71	964.30
412.07	915.15
412.43	1022.81
412.79	1097.71
413.15	1022.81
413.51	964.30
413.87	1008.77
414.23	1013.45
414.58	1076.65
414.94	1069.62
415.30	1156.22
415.66	1109.41
416.02	1160.91
416.38	1095.37
416.74	1303.68
417.10	1362.19
417.45	1371.55
417.81	1575.18
418.17	1703.91
418.53	1736.68
418.89	1820.94
419.25	1715.61
419.61	1806.89
419.97	1771.79
420.32	1928.60
420.68	1776.47
421.04	1785.83
421.40	1940.30
421.76	1954.35
422.12	1935.62
422.47	2143.93
422.83	2136.91
423.19	2190.74
423.55	2406.07
423.91	2731.41
424.26	2719.70
424.62	2785.24
424.98	3007.59
425.34	3185.47
425.70	3274.41
426.05	3080.14
426.41	3005.25
426.77	2853.11
427.13	2616.72
427.49	2455.22
427.84	2232.87
428.20	2050.31
428.56	1776.47
428.92	1439.43
429.28	1167.93
429.63	880.04
429.99	702.16
430.35	615.56
430.71	645.99
431.06	767.70
431.42	849.61
431.78	894.08
432.14	884.72
432.49	994.73
432.85	966.64
433.21	1060.26
433.57	945.58
433.92	851.95
434.28	774.72
434.64	826.21
434.99	772.38
435.35	655.35
435.71	702.16
436.07	545.34
436.42	409.59
436.78	339.38
437.14	372.15
437.49	381.51
437.85	414.27
438.21	404.91
438.57	437.68
438.92	458.75
439.28	360.44
439.64	451.72
439.99	344.06
440.35	395.55
440.71	475.13
441.06	500.87
441.42	418.96
441.78	430.66
442.13	428.32
442.49	425.98
442.85	372.15
443.20	290.23
443.56	327.68
443.92	369.80
444.27	337.04
444.63	273.84
444.98	397.89
445.34	374.49
445.70	430.66
446.05	451.72
446.41	484.49
446.77	526.62
447.12	578.11
447.48	479.81
447.83	456.40
448.19	454.06
448.55	440.02
448.90	351.08
449.26	409.59
449.61	369.80
449.97	327.67
450.33	203.63
450.68	280.86
451.04	229.37
451.39	264.48
451.75	322.99
452.11	400.23
452.46	308.95
452.82	418.96
453.17	341.72
453.53	402.57
453.88	390.87
454.24	414.27
454.60	482.15
454.95	477.47
455.31	454.06
455.66	505.56
456.02	547.69
456.37	571.09
456.73	610.88
457.08	535.98
457.44	517.26
457.79	496.19
458.15	533.64
458.50	489.17
458.86	388.53
459.21	491.51
459.57	482.15
459.92	367.46
460.28	470.45
460.63	535.98
460.99	489.17
461.34	475.13
461.70	603.86
462.05	617.90
462.41	716.20
462.76	524.28
463.12	550.03
463.47	578.11
463.83	669.39
464.18	793.44
464.54	748.97
464.89	655.35
465.25	667.05
465.60	706.84
465.96	688.12
466.31	517.26
466.66	645.99
467.02	571.09
467.37	512.58
467.73	655.35
468.08	627.26
468.44	554.71
468.79	669.39
469.14	765.36
469.50	627.26
469.85	711.52
470.21	631.94
470.56	681.10
470.91	692.80
471.27	627.26
471.62	496.19
471.98	524.28
472.33	421.30
472.68	339.38
473.04	241.08
473.39	290.23
473.75	318.31
474.10	166.18
474.45	156.82
474.81	278.52
475.16	255.12
475.51	278.52
475.87	191.92
476.22	229.37
476.58	234.05
476.93	187.24
477.28	273.84
477.64	238.73
477.99	334.70
478.34	273.84
478.70	297.25
479.05	280.86
479.40	294.91
479.76	315.97
480.11	231.71
480.46	304.27
480.81	327.67
481.17	351.08
481.52	248.10
481.87	283.20
482.23	264.48
482.58	201.29
482.93	325.33
483.29	299.59
483.64	381.51
483.99	355.76
484.34	433.00
484.70	360.44
485.05	374.49
485.40	535.98
485.76	498.53
486.11	559.39
486.46	521.94
486.81	507.90
487.17	484.49
487.52	517.26
487.87	461.09
488.22	500.87
488.58	411.93
488.93	344.06
489.28	355.76
489.63	390.87
489.98	437.68
490.34	362.78
490.69	376.83
491.04	327.68
491.39	308.95
491.75	393.21
492.10	407.25
492.45	379.17
492.80	238.73
493.15	341.72
493.51	372.15
493.86	348.74
494.21	339.38
494.56	334.70
494.91	315.97
495.26	290.23
495.62	278.52
495.97	313.63
496.32	290.23
496.67	308.95
497.02	285.55
497.37	395.55
497.73	355.76
498.08	372.15
498.43	278.52
498.78	365.12
499.13	521.94
499.48	365.12
499.83	346.40
500.18	308.95
500.54	369.80
500.89	383.85
501.24	444.70
501.59	311.29
501.94	285.55
502.29	433.00
502.64	301.93
502.99	271.50
503.34	266.82
503.70	433.00
504.05	264.48
504.40	273.84
504.75	283.20
505.10	330.02
505.45	348.74
505.80	393.21
506.15	276.18
506.50	379.17
506.85	379.17
507.20	224.69
507.55	318.31
507.90	194.26
508.25	259.80
508.60	297.25
508.95	360.44
509.31	262.14
509.66	238.73
510.01	271.50
510.36	313.63
510.71	393.21
511.06	341.72
511.41	294.91
511.76	358.10
512.11	330.02
512.46	351.08
512.81	351.08
513.16	318.31
513.51	465.77
513.86	393.21
514.21	374.49
514.56	411.93
514.91	339.38
515.26	404.91
515.61	358.10
515.96	327.67
516.30	407.25
516.65	360.44
517.00	311.29
517.35	362.78
517.70	320.65
518.05	362.78
518.40	468.11
518.75	313.63
519.10	376.83
519.45	299.59
519.80	372.15
520.15	447.04
520.50	423.64
520.85	330.02
521.20	393.21
521.55	411.93
521.89	421.30
522.24	421.30
522.59	393.21
522.94	388.53
523.29	416.62
523.64	404.91
523.99	360.44
524.34	358.10
524.69	290.23
525.03	348.74
525.38	301.93
525.73	297.25
526.08	337.04
526.43	320.65
526.78	306.61
527.13	383.85
527.47	248.10
527.82	278.52
528.17	351.08
528.52	411.93
528.87	285.55
529.22	292.57
529.56	341.72
529.91	287.89
530.26	358.10
530.61	315.97
530.96	262.14
531.31	285.55
531.65	208.31
532.00	243.42
532.35	283.20
532.70	318.31
533.05	138.09
533.39	266.82
533.74	215.33
534.09	210.65
534.44	238.73
534.78	409.59
535.13	212.99
535.48	198.95
535.83	255.12
536.17	222.35
536.52	348.74
536.87	313.63
537.22	318.31
537.56	304.27
537.91	245.76
538.26	273.84
538.61	252.78
538.95	304.27
539.30	404.91
539.65	276.18
540.00	402.57
540.34	327.67
540.69	365.12
541.04	414.27
541.38	433.00
541.73	407.25
542.08	334.70
542.42	397.89
542.77	461.09
543.12	423.64
543.47	433.00
543.81	428.32
544.16	421.30
544.51	451.72
544.85	404.91
545.20	416.62
545.54	411.93
545.89	425.98
546.24	322.99
546.58	344.06
546.93	461.09
547.28	304.27
547.62	315.97
547.97	341.72
548.32	355.76
548.66	353.42
549.01	257.46
549.35	287.89
549.70	402.57
550.05	301.93
550.39	320.65
550.74	358.10
551.08	341.72
551.43	203.63
551.78	266.82
552.12	187.24
552.47	271.50
552.81	234.05
553.16	248.10
553.51	283.20
553.85	208.31
554.20	322.99
554.54	264.48
554.89	318.31
555.23	198.95
555.58	250.44
555.92	301.93
556.27	285.55
556.62	241.08
556.96	280.86
557.31	318.31
557.65	224.69
558.00	276.18
558.34	397.89
558.69	285.55
559.03	278.52
559.38	231.71
559.72	217.67
560.07	238.73
560.41	280.86
560.76	290.23
561.10	280.86
561.45	250.44
561.79	273.84
562.14	280.86
562.48	325.33
562.82	248.10
563.17	304.27
563.51	327.68
563.86	299.59
564.20	304.27
564.55	280.86
564.89	205.97
565.24	341.72
565.58	301.93
565.93	372.15
566.27	379.17
566.61	325.33
566.96	351.08
567.30	402.57
567.65	346.40
567.99	393.21
568.33	428.32
568.68	322.99
569.02	383.85
569.37	465.77
569.71	433.00
570.05	362.78
570.40	379.17
570.74	358.10
571.09	418.96
571.43	489.17
571.77	360.44
572.12	250.44
572.46	442.36
572.80	369.80
573.15	465.77
573.49	355.76
573.83	540.66
574.18	386.19
574.52	383.85
574.86	358.10
575.21	390.87
575.55	447.04
575.89	369.80
576.24	468.11
576.58	489.17
576.92	557.05
577.27	430.66
577.61	344.06
577.95	390.87
578.29	409.59
578.64	390.87
578.98	496.19
579.32	470.45
579.67	456.40
580.01	425.98
580.35	390.87
580.69	416.62
581.04	437.68
581.38	458.74
581.72	454.06
582.06	411.93
582.41	477.47
582.75	454.06
583.09	505.56
583.43	538.32
583.77	442.36
584.12	517.26
584.46	552.37
584.80	376.83
585.14	550.03
585.49	521.94
585.83	519.60
586.17	528.96
586.51	489.17
586.85	411.93
587.20	610.88
587.54	540.66
587.88	475.13
588.22	521.94
588.56	538.32
588.90	571.09
589.25	489.17
589.59	526.62
589.93	620.24
590.27	573.43
590.61	437.68
590.95	454.06
591.29	528.96
591.64	449.38
591.98	489.17
592.32	465.77
592.66	437.68
593.00	531.30
593.34	531.30
593.68	540.66
594.02	435.34
594.36	514.92
594.71	433.00
595.05	383.85
595.39	449.38
595.73	461.09
596.07	362.78
596.41	472.79
596.75	454.06
597.09	444.70
597.43	292.57
597.77	294.91
598.11	414.27
598.45	620.24
598.79	404.91
599.13	400.23
599.47	425.98
599.82	379.17
600.16	365.12
600.50	341.72
600.84	437.68
601.18	344.06
601.52	414.27
601.86	339.38
602.20	402.57
602.54	248.10
602.88	311.29
603.22	236.39
603.56	358.10
603.90	308.95
604.24	276.18
604.58	255.12
604.92	327.67
605.26	318.31
605.59	339.38
605.93	388.53
606.27	210.65
606.61	278.52
606.95	257.46
607.29	269.16
607.63	332.36
607.97	257.46
608.31	234.05
608.65	161.50
608.99	273.84
609.33	330.02
609.67	311.29
610.01	315.97
610.35	353.42
610.68	313.63
611.02	433.00
611.36	283.20
611.70	414.27
612.04	283.20
612.38	287.89
612.72	269.16
613.06	271.50
613.40	306.61
613.73	271.50
614.07	266.82
614.41	297.25
614.75	170.86
615.09	255.12
615.43	269.16
615.76	163.84
616.10	379.17
616.44	259.80
616.78	238.73
617.12	227.03
617.46	196.60
617.79	241.08
618.13	238.73
618.47	227.03
618.81	147.45
619.15	259.80
619.48	315.97
619.82	189.58
620.16	222.35
620.50	194.26
620.84	194.26
621.17	163.84
621.51	306.61
621.85	330.02
622.19	278.52
622.52	269.16
622.86	269.16
623.20	208.31
623.54	245.76
623.87	248.10
624.21	236.39
624.55	241.08
624.89	264.48
625.22	236.39
625.56	266.82
625.90	294.91
626.23	285.55
626.57	332.36
626.91	290.23
627.24	168.52
627.58	306.61
627.92	224.69
628.26	212.99
628.59	283.20
628.93	325.33
629.27	283.20
629.60	404.91
629.94	388.53
630.27	266.82
630.61	355.76
630.95	500.87
631.28	330.02
631.62	379.17
631.96	442.36
632.29	348.74
632.63	451.72
632.97	442.36
633.30	322.99
633.64	383.85
633.97	353.42
634.31	430.66
634.65	383.85
634.98	463.43
635.32	479.81
635.65	517.26
635.99	360.44
636.33	449.38
636.66	407.25
637.00	428.32
637.33	397.89
637.67	566.41
638.00	379.17
638.34	433.00
638.67	512.58
639.01	425.98
639.35	376.83
639.68	442.36
640.02	428.32
640.35	447.04
640.69	470.45
641.02	449.38
641.36	421.30
641.69	517.26
642.03	465.77
642.36	540.66
642.70	514.92
643.03	395.55
643.37	507.90
643.70	437.68
644.04	491.51
644.37	578.11
644.71	472.79
645.04	465.77
645.37	484.49
645.71	486.83
646.04	463.43
646.38	503.22
646.71	449.38
647.05	475.13
647.38	418.96
647.72	540.66
648.05	519.60
648.38	620.24
648.72	521.94
649.05	519.60
649.39	503.22
649.72	734.93
650.05	557.05
650.39	596.84
650.72	601.52
651.06	587.47
651.39	697.48
651.72	617.90
652.06	641.31
652.39	578.11
652.72	802.80
653.06	667.05
653.39	786.42
653.72	917.49
654.06	1142.18
654.39	1212.40
654.72	1331.76
655.06	1598.59
655.39	1739.02
655.72	1636.03
656.06	1678.16
656.39	1771.79
656.72	1837.32
657.06	1853.70
657.39	1757.74
657.72	1460.49
658.06	1460.49
658.39	1303.68
658.72	1125.80
659.05	1062.60
659.39	915.15
659.72	702.16
660.05	730.25
660.38	770.04
660.72	746.63
661.05	650.67
661.38	631.94
661.71	620.24
662.05	568.75
662.38	498.53
662.71	498.53
663.04	559.39
663.38	386.19
663.71	461.09
664.04	470.45
664.37	507.90
664.70	433.00
665.04	482.15
665.37	442.36
665.70	489.17
666.03	603.86
666.36	550.03
666.69	624.92
667.03	531.30
667.36	447.04
667.69	578.11
668.02	535.98
668.35	533.64
668.68	526.62
669.02	498.53
669.35	449.38
669.68	449.38
670.01	454.06
670.34	447.04
670.67	390.87
671.00	367.46
671.33	322.99
671.66	418.96
672.00	327.67
672.33	362.78
672.66	437.68
672.99	407.25
673.32	360.44
673.65	393.21
673.98	337.04
674.31	458.74
674.64	374.49
674.97	337.04
675.30	404.91
675.63	449.38
675.96	351.08
676.29	358.10
676.62	325.33
676.95	290.23
677.28	278.52
677.61	304.27
677.94	348.74
678.28	276.18
678.61	330.02
678.94	252.78
679.27	208.31
679.59	234.05
679.92	184.90
680.25	173.20
680.58	203.63
680.91	159.16
681.24	173.20
681.57	126.39
681.90	88.94
682.23	170.86
682.56	154.48
682.89	110.01
683.22	100.64
683.55	145.11
683.88	264.48
684.21	234.05
684.54	46.81
684.87	140.43
685.20	217.67
685.53	159.16
685.85	102.98
686.18	147.45
686.51	220.01
686.84	166.18
687.17	56.17
687.50	147.45
687.83	140.43
688.16	51.49
688.48	21.06
688.81	56.17
689.14	91.28
689.47	152.13
689.80	88.94
690.13	93.62
690.46	63.19
690.78	58.51
691.11	100.64
691.44	-4.68
691.77	60.85
692.10	14.04
692.42	86.60
692.75	149.79
693.08	205.97
693.41	28.09
693.74	60.85
694.06	-7.02
694.39	-7.02
694.72	128.73
695.05	21.06
695.37	91.28
695.70	124.05
696.03	44.47
696.36	100.64
696.68	-49.15
697.01	23.41
697.34	14.04
697.67	112.35
697.99	70.22
698.32	124.05
698.65	28.09
698.98	11.70
699.30	35.11
699.63	70.22
699.96	2.34
700.28	32.77
700.61	-14.04
700.94	-35.11
701.26	49.15
701.59	180.22
701.92	110.01
702.24	63.19
702.57	49.15
702.90	14.04
703.22	74.90
703.55	32.77
703.88	88.94
704.20	88.94
704.53	117.03
704.86	114.69
705.18	93.62
705.51	81.92
705.83	39.79
706.16	79.58
706.49	95.96
706.81	77.24
707.14	126.39
707.46	114.69
707.79	105.32
708.12	107.66
708.44	159.16
708.77	149.79
709.09	163.84
709.42	77.24
709.74	138.09
710.07	49.15
710.39	81.92
710.72	67.88
711.04	117.03
711.37	91.28
711.70	133.41
712.02	145.11
712.35	102.98
712.67	91.28
713.00	135.75
713.32	175.54
713.65	196.61
713.97	138.09
714.30	220.01
714.62	133.41
714.94	182.56
715.27	248.10
715.59	44.47
715.92	81.92
716.24	201.29
716.57	152.13
716.89	117.03
717.22	182.56
717.54	156.82
717.87	124.05
718.19	276.18
718.51	173.20
718.84	163.84
719.16	128.73
719.49	170.86
719.81	86.60
720.13	184.90
720.46	203.63
720.78	131.07
721.11	100.64
721.43	283.20
721.75	269.16
722.08	159.16
722.40	297.25
722.72	147.45
723.05	215.33
723.37	320.65
723.69	187.24
724.02	257.46
724.34	147.45
724.66	304.27
724.99	173.20
725.31	231.71
725.63	182.56
725.96	191.92
726.28	238.73
726.60	264.48
726.93	208.31
727.25	241.08
727.57	250.44
727.89	145.11
728.22	250.44
728.54	100.64
728.86	208.31
729.18	105.32
729.51	243.42
729.83	325.33
730.15	276.18
730.47	180.22
730.80	252.78
731.12	208.31
731.44	294.91
731.76	311.29
732.08	344.06
732.41	290.23
732.73	318.31
733.05	358.10
733.37	339.38
733.69	297.25
734.02	198.95
734.34	369.80
734.66	269.16
734.98	332.36
735.30	248.10
735.62	283.20
735.95	306.61
736.27	337.04
736.59	369.80
736.91	283.20
737.23	285.55
737.55	341.72
737.87	313.63
738.20	255.12
738.52	344.06
738.84	301.93
739.16	362.78
739.48	400.23
739.80	269.16
740.12	276.18
740.44	231.71
740.76	418.96
741.08	301.93
741.40	294.91
741.72	332.36
742.05	278.52
742.37	325.33
742.69	292.57
743.01	423.64
743.33	376.83
743.65	383.85
743.97	402.57
744.29	454.06
744.61	418.96
744.93	512.58
745.25	402.57
745.57	451.72
745.89	358.10
746.21	454.06
746.53	374.49
746.85	491.51
747.17	498.53
747.49	500.87
747.81	404.91
748.13	484.49
748.44	442.36
748.76	505.56
749.08	484.49
749.40	351.08
749.72	428.32
750.04	463.43
750.36	486.83
750.68	292.57
751.00	372.15
751.32	400.23
751.64	409.59
751.96	416.62
752.28	339.38
752.59	283.20
752.91	339.38
753.23	379.17
753.55	322.99
753.87	212.99
754.19	264.48
754.51	318.31
754.82	304.27
755.14	348.74
755.46	255.12
755.78	351.08
756.10	402.57
756.42	433.00
756.73	475.13
757.05	402.57
757.37	292.57
757.69	362.78
758.01	404.91
758.32	425.98
758.64	451.72
758.96	404.91
759.28	334.70
759.60	400.23
759.91	346.40
760.23	313.63
760.55	418.96
760.87	311.29
761.18	290.23
761.50	397.89
761.82	269.16
762.13	269.16
762.45	304.27
762.77	315.97
763.09	250.44
763.40	194.26
763.72	217.67
764.04	278.52
764.35	236.39
764.67	156.82
764.99	205.97
765.30	196.61
765.62	201.29
765.94	255.12
766.25	177.88
766.57	156.82
766.89	222.35
767.20	238.73
767.52	126.39
767.84	110.01
768.15	243.42
768.47	238.73
768.79	189.58
769.10	262.14
769.42	238.73
769.73	187.24
770.05	194.26
770.37	131.07
770.68	196.61
771.00	231.71
771.31	175.54
771.63	194.26
771.94	255.12
772.26	161.50
772.58	152.13
772.89	229.37
773.21	273.84
773.52	203.63
773.84	257.46
774.15	252.78
774.47	287.89
774.78	330.02
775.10	535.98
775.41	500.87
775.73	653.01
776.04	816.85
776.36	851.96
776.67	896.43
776.99	755.99
777.30	847.27
777.62	807.48
777.93	858.98
778.25	805.14
778.56	622.58
778.87	685.78
779.19	491.51
779.50	454.06
779.82	374.49
